epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,644.585,0.95926,0.56761,0.84075,0.98026,0.99295,0.995,0.63227,1.23143,0.56632,0.89171,0.000275318,0.000275318,0.000275318
190,647.291,0.97662,0.57809,0.85354,0.97456,0.9948,0.995,0.64085,1.20857,0.55639,0.88443,0.000273655,0.000273655,0.000273655
191,650.132,0.95509,0.57034,0.85374,0.97263,0.99366,0.995,0.63896,1.20868,0.55566,0.8829,0.000271992,0.000271992,0.000271992
192,653.088,0.96713,0.57127,0.84736,0.97056,0.99208,0.995,0.64225,1.1876,0.56073,0.88159,0.000270329,0.000270329,0.000270329
193,657.396,0.96205,0.57515,0.8477,0.97127,0.9936,0.995,0.64309,1.17073,0.55665,0.87905,0.000268666,0.000268666,0.000268666
194,661.741,0.99154,0.57724,0.84413,0.97353,0.99328,0.995,0.64276,1.1575,0.55831,0.87538,0.000267002,0.000267002,0.000267002
195,664.723,0.95742,0.57396,0.84873,0.97609,0.9848,0.995,0.62852,1.15289,0.55478,0.87524,0.000265339,0.000265339,0.000265339
196,667.565,0.97254,0.56318,0.84723,0.9784,0.979,0.995,0.64468,1.16809,0.56937,0.87621,0.000263676,0.000263676,0.000263676
197,670.162,0.96765,0.57163,0.84526,0.97727,0.98002,0.995,0.64481,1.16246,0.5638,0.87477,0.000262013,0.000262013,0.000262013
198,673.676,0.98709,0.57694,0.83903,0.9742,0.99966,0.995,0.65006,1.15347,0.55625,0.87501,0.00026035,0.00026035,0.00026035
199,678.14,0.99748,0.58195,0.84477,0.97956,0.9948,0.995,0.64487,1.15931,0.54692,0.87769,0.000258686,0.000258686,0.000258686
200,682.127,0.96197,0.57607,0.85163,0.97925,0.98742,0.995,0.65221,1.14739,0.5364,0.87573,0.000257023,0.000257023,0.000257023
201,684.999,0.93868,0.55347,0.84516,0.96839,0.99605,0.995,0.6591,1.13758,0.53134,0.8719,0.00025536,0.00025536,0.00025536
202,687.852,0.94474,0.55203,0.85517,0.97069,0.99734,0.995,0.65012,1.14774,0.54297,0.87392,0.000253697,0.000253697,0.000253697
203,692.363,0.94208,0.55987,0.84526,0.97543,0.99473,0.995,0.64696,1.16637,0.54743,0.87827,0.000252034,0.000252034,0.000252034
204,697.475,0.94782,0.56324,0.84886,0.98038,0.99374,0.995,0.6578,1.15391,0.54515,0.87806,0.00025037,0.00025037,0.00025037
205,702.516,0.95194,0.55863,0.842,0.97721,0.99423,0.995,0.65174,1.15237,0.541,0.87882,0.000248707,0.000248707,0.000248707
206,705.778,0.98995,0.58296,0.84908,0.96429,1,0.995,0.6501,1.15964,0.54094,0.87898,0.000247044,0.000247044,0.000247044
207,708.521,0.92796,0.54162,0.83733,0.9814,0.98368,0.995,0.65607,1.15285,0.54689,0.87553,0.000245381,0.000245381,0.000245381
208,711.237,0.98327,0.58216,0.84448,0.96973,0.9959,0.995,0.65527,1.14347,0.54005,0.87252,0.000243718,0.000243718,0.000243718
209,714.222,0.96269,0.55466,0.85655,0.97165,0.99659,0.995,0.65948,1.14053,0.54011,0.87158,0.000242054,0.000242054,0.000242054
210,718.305,0.94725,0.55384,0.85455,0.97788,0.99079,0.995,0.65162,1.14934,0.53781,0.87383,0.000240391,0.000240391,0.000240391
211,722.967,0.9612,0.55836,0.83722,0.98119,0.99153,0.995,0.6429,1.18505,0.54629,0.87876,0.000238728,0.000238728,0.000238728
212,725.956,0.95939,0.56112,0.84048,0.97235,0.99685,0.995,0.64802,1.15255,0.54187,0.87269,0.000237065,0.000237065,0.000237065
213,728.518,0.94001,0.5546,0.84408,0.97546,0.98891,0.995,0.65382,1.15106,0.5396,0.87271,0.000235402,0.000235402,0.000235402
214,731.287,0.93943,0.55472,0.84465,0.97769,0.98717,0.995,0.6564,1.17453,0.53497,0.87509,0.000233738,0.000233738,0.000233738
215,734.588,0.95861,0.55875,0.85255,0.97871,0.98932,0.995,0.66832,1.15114,0.53718,0.87006,0.000232075,0.000232075,0.000232075
216,739.156,0.93502,0.54513,0.84092,0.98328,0.98989,0.995,0.66485,1.16244,0.5373,0.87287,0.000230412,0.000230412,0.000230412
217,742.639,0.92904,0.55012,0.84472,0.98309,0.98821,0.995,0.64556,1.17994,0.53676,0.87376,0.000228749,0.000228749,0.000228749
218,745.412,0.9367,0.55016,0.84726,0.982,0.98899,0.995,0.64551,1.17501,0.53669,0.87503,0.000227086,0.000227086,0.000227086
219,748.109,0.94421,0.56051,0.84011,0.97508,0.99584,0.995,0.64714,1.17433,0.54133,0.87711,0.000225422,0.000225422,0.000225422
220,751.087,0.95165,0.55716,0.84575,0.98012,0.99575,0.995,0.6417,1.17869,0.5427,0.87781,0.000223759,0.000223759,0.000223759
221,755.057,0.9342,0.55214,0.85471,0.9788,0.99171,0.995,0.6433,1.14806,0.54147,0.87281,0.000222096,0.000222096,0.000222096
222,759.891,0.90114,0.54005,0.83801,0.98087,0.98946,0.995,0.6576,1.15099,0.54189,0.87204,0.000220433,0.000220433,0.000220433
223,762.463,0.92738,0.55069,0.84693,0.98428,0.98176,0.99442,0.65249,1.15725,0.54003,0.87248,0.00021877,0.00021877,0.00021877
224,765.317,0.93154,0.53266,0.83251,0.97303,0.98822,0.99385,0.64349,1.1832,0.54306,0.87714,0.000217106,0.000217106,0.000217106
225,768.106,0.92412,0.53753,0.83775,0.97303,0.98798,0.99385,0.64112,1.19257,0.54701,0.87881,0.000215443,0.000215443,0.000215443
226,771.166,0.89344,0.5314,0.83701,0.97915,0.9845,0.99442,0.65374,1.16939,0.53921,0.87448,0.00021378,0.00021378,0.00021378
227,775.629,0.92866,0.54567,0.8298,0.97644,0.98417,0.99442,0.64663,1.17356,0.54489,0.87675,0.000212117,0.000212117,0.000212117
228,778.96,0.9035,0.53749,0.84486,0.97842,0.98087,0.995,0.64871,1.15742,0.54826,0.87399,0.000210454,0.000210454,0.000210454
229,781.4,0.92977,0.54662,0.83519,0.98132,0.97996,0.995,0.64648,1.14906,0.54561,0.87348,0.00020879,0.00020879,0.00020879
230,783.902,0.94705,0.55471,0.84719,0.98027,0.99243,0.995,0.65505,1.1539,0.53991,0.87271,0.000207127,0.000207127,0.000207127
231,786.413,0.92403,0.53548,0.85597,0.98118,0.99666,0.995,0.65515,1.14642,0.53541,0.87141,0.000205464,0.000205464,0.000205464
232,790.083,0.93986,0.54693,0.83661,0.97998,0.99875,0.995,0.65452,1.13346,0.53903,0.87022,0.000203801,0.000203801,0.000203801
233,794.461,0.93948,0.54409,0.84726,0.9786,0.99912,0.995,0.65597,1.14605,0.54217,0.87122,0.000202138,0.000202138,0.000202138
234,797.773,0.92714,0.53928,0.84112,0.98078,0.99497,0.995,0.64708,1.21464,0.55284,0.88201,0.000200474,0.000200474,0.000200474
235,800.39,0.90249,0.55225,0.83899,0.9825,0.99579,0.995,0.65063,1.17533,0.53728,0.87754,0.000198811,0.000198811,0.000198811
236,803.022,0.89856,0.53081,0.84636,0.98372,0.99677,0.995,0.66104,1.13416,0.54099,0.87179,0.000197148,0.000197148,0.000197148
237,805.545,0.9741,0.5466,0.84929,0.98302,0.99911,0.995,0.66419,1.131,0.53975,0.87094,0.000195485,0.000195485,0.000195485
238,809.557,0.90245,0.53107,0.84089,0.98031,0.9996,0.995,0.64849,1.20383,0.557,0.88021,0.000193822,0.000193822,0.000193822
239,813.892,0.99591,0.56484,0.8448,0.98057,0.99783,0.995,0.63541,1.22734,0.55117,0.88524,0.000192158,0.000192158,0.000192158
240,816.527,0.88922,0.53029,0.83698,0.97884,0.99404,0.995,0.65325,1.14104,0.53374,0.87273,0.000190495,0.000190495,0.000190495
241,818.974,0.93309,0.54365,0.83967,0.97641,0.99256,0.995,0.64912,1.14273,0.53013,0.87246,0.000188832,0.000188832,0.000188832
242,821.556,0.97318,0.54571,0.84334,0.97002,0.99648,0.995,0.65366,1.14277,0.5284,0.87143,0.000187169,0.000187169,0.000187169
243,824.574,0.88861,0.52393,0.85116,0.9734,0.99887,0.995,0.6473,1.20726,0.53668,0.88086,0.000185506,0.000185506,0.000185506
244,828.816,0.95831,0.53267,0.84548,0.97888,0.99648,0.995,0.65306,1.17473,0.53714,0.87498,0.000183842,0.000183842,0.000183842
245,832.341,0.95413,0.54972,0.8475,0.97783,0.99646,0.995,0.65047,1.15114,0.54166,0.87283,0.000182179,0.000182179,0.000182179
246,834.979,0.92075,0.54013,0.84143,0.97871,0.99617,0.995,0.64069,1.15015,0.54118,0.87509,0.000180516,0.000180516,0.000180516
247,837.493,0.89742,0.52918,0.83084,0.98083,0.99865,0.995,0.65707,1.16364,0.53494,0.8754,0.000178853,0.000178853,0.000178853
248,840.031,0.9199,0.53674,0.83969,0.98118,0.99712,0.995,0.65279,1.17959,0.53453,0.87775,0.00017719,0.00017719,0.00017719
249,843.222,0.90577,0.53736,0.83854,0.98086,0.99612,0.995,0.65881,1.16488,0.52977,0.87643,0.000175526,0.000175526,0.000175526
250,847.751,0.8703,0.51796,0.82754,0.97891,0.99446,0.995,0.65487,1.16631,0.53518,0.87727,0.000173863,0.000173863,0.000173863
251,851.373,0.91106,0.51987,0.83661,0.97973,0.98755,0.995,0.64953,1.16832,0.53046,0.87715,0.0001722,0.0001722,0.0001722
252,853.983,0.86638,0.53343,0.83228,0.97768,0.99134,0.995,0.64605,1.16734,0.53041,0.87655,0.000170537,0.000170537,0.000170537
253,856.459,0.92918,0.53828,0.83805,0.97815,0.99034,0.995,0.65214,1.16079,0.53025,0.87503,0.000168874,0.000168874,0.000168874
254,859.049,0.90205,0.53323,0.84023,0.97658,0.99099,0.995,0.65653,1.18014,0.53085,0.87511,0.00016721,0.00016721,0.00016721
255,862.573,0.90413,0.52523,0.83742,0.97689,0.99314,0.995,0.65315,1.1976,0.53256,0.87704,0.000165547,0.000165547,0.000165547
256,867.203,0.91789,0.52914,0.8433,0.97813,0.9941,0.995,0.65567,1.16829,0.5297,0.87512,0.000163884,0.000163884,0.000163884
257,870.265,0.8874,0.522,0.83741,0.97735,0.99324,0.995,0.65352,1.16622,0.53412,0.87572,0.000162221,0.000162221,0.000162221
258,872.902,0.87021,0.52093,0.83322,0.97231,0.99471,0.995,0.64882,1.19044,0.55075,0.88022,0.000160558,0.000160558,0.000160558
259,875.359,0.8893,0.51587,0.83636,0.97275,0.99528,0.995,0.65191,1.1814,0.55134,0.87847,0.000158894,0.000158894,0.000158894
260,878.122,0.87447,0.51367,0.83285,0.98,0.99161,0.995,0.65195,1.16118,0.54081,0.87536,0.000157231,0.000157231,0.000157231
261,881.998,0.89434,0.53369,0.84961,0.98314,0.99077,0.995,0.65592,1.16298,0.53249,0.87536,0.000155568,0.000155568,0.000155568
262,886.193,0.91943,0.53456,0.84323,0.98549,0.99513,0.995,0.64898,1.1807,0.52623,0.87984,0.000153905,0.000153905,0.000153905
263,888.817,0.89329,0.52742,0.83821,0.98543,0.99626,0.995,0.64819,1.15828,0.52757,0.877,0.000152242,0.000152242,0.000152242
264,891.379,0.87797,0.52172,0.83095,0.98517,0.99468,0.995,0.65806,1.14607,0.53308,0.87514,0.000150578,0.000150578,0.000150578
265,894.1,0.90651,0.51918,0.83375,0.98385,0.99523,0.995,0.66345,1.15292,0.52677,0.87574,0.000148915,0.000148915,0.000148915
266,897.054,0.88352,0.51819,0.84302,0.98239,0.99338,0.995,0.65551,1.16994,0.53478,0.87838,0.000147252,0.000147252,0.000147252
267,901.624,0.87943,0.52989,0.83616,0.98763,0.98645,0.995,0.65193,1.17138,0.53983,0.8778,0.000145589,0.000145589,0.000145589
268,905.39,0.87176,0.51652,0.83813,0.98555,0.98956,0.995,0.65063,1.17128,0.53622,0.87638,0.000143926,0.000143926,0.000143926
269,908.037,0.86211,0.50302,0.83205,0.98408,0.99103,0.995,0.65135,1.16564,0.5356,0.87432,0.000142262,0.000142262,0.000142262
270,910.591,0.89548,0.51849,0.84066,0.98225,0.99222,0.995,0.64836,1.1708,0.53763,0.87375,0.000140599,0.000140599,0.000140599
271,913.052,0.88324,0.50875,0.83701,0.98387,0.99129,0.995,0.64731,1.17872,0.53412,0.87585,0.000138936,0.000138936,0.000138936
272,916.397,0.86439,0.51172,0.8387,0.98434,0.9908,0.995,0.656,1.16741,0.53459,0.87585,0.000137273,0.000137273,0.000137273
273,921.171,0.86555,0.50543,0.83312,0.98333,0.99126,0.995,0.65232,1.16382,0.53203,0.87531,0.00013561,0.00013561,0.00013561
274,926.21,0.87514,0.52004,0.83511,0.98162,0.99146,0.995,0.65236,1.16486,0.53522,0.87644,0.000133946,0.000133946,0.000133946
275,929.47,0.89379,0.52186,0.83855,0.98141,0.98694,0.99442,0.64943,1.15918,0.53434,0.8763,0.000132283,0.000132283,0.000132283
276,932.156,0.88045,0.51578,0.84509,0.98165,0.98579,0.99442,0.63952,1.1716,0.53756,0.878,0.00013062,0.00013062,0.00013062
277,935.297,0.87653,0.52433,0.83205,0.98155,0.98662,0.99442,0.6424,1.18053,0.54037,0.87919,0.000128957,0.000128957,0.000128957
278,939.994,0.86713,0.50976,0.82384,0.98247,0.98846,0.995,0.64401,1.18071,0.53186,0.87806,0.000127294,0.000127294,0.000127294
279,943.356,0.87428,0.51192,0.82562,0.98515,0.98716,0.995,0.64962,1.17067,0.53742,0.87635,0.00012563,0.00012563,0.00012563
280,946.05,0.90647,0.51457,0.82707,0.9854,0.98861,0.995,0.6491,1.16511,0.53526,0.87698,0.000123967,0.000123967,0.000123967
281,948.522,0.84073,0.50939,0.82705,0.98607,0.99044,0.995,0.65063,1.17213,0.53329,0.87825,0.000122304,0.000122304,0.000122304
282,951.03,0.882,0.51605,0.84607,0.98883,0.9937,0.995,0.6436,1.17813,0.53816,0.88071,0.000120641,0.000120641,0.000120641
283,954.897,0.8425,0.49887,0.8322,0.98642,0.99426,0.995,0.64531,1.18017,0.54301,0.88014,0.000118978,0.000118978,0.000118978
284,959.575,0.88303,0.51434,0.83921,0.98691,0.99094,0.995,0.65026,1.20307,0.54048,0.88137,0.000117314,0.000117314,0.000117314
285,962.35,0.82808,0.4994,0.82724,0.98485,0.9921,0.995,0.64373,1.20707,0.5374,0.88192,0.000115651,0.000115651,0.000115651
286,964.94,0.86518,0.51019,0.82733,0.9767,0.99703,0.995,0.64838,1.18731,0.53548,0.88002,0.000113988,0.000113988,0.000113988
287,967.648,0.89072,0.51899,0.82842,0.97264,0.99879,0.995,0.65172,1.16609,0.53462,0.87758,0.000112325,0.000112325,0.000112325
288,970.501,0.82926,0.48907,0.84026,0.97537,0.99752,0.995,0.65567,1.17336,0.53414,0.8777,0.000110662,0.000110662,0.000110662
289,974.805,0.85532,0.5039,0.83732,0.9781,0.99523,0.995,0.65282,1.17093,0.53078,0.87791,0.000108998,0.000108998,0.000108998
290,978.643,0.89167,0.51277,0.82939,0.98059,0.99272,0.995,0.64211,1.16903,0.52696,0.87909,0.000107335,0.000107335,0.000107335
291,981.091,0.8738,0.50678,0.83546,0.98194,0.99288,0.995,0.64978,1.16964,0.52686,0.8791,0.000105672,0.000105672,0.000105672
292,983.724,0.86083,0.50302,0.83345,0.9822,0.99316,0.995,0.65204,1.16052,0.52336,0.87702,0.000104009,0.000104009,0.000104009
293,986.267,0.84218,0.49871,0.8281,0.98324,0.99107,0.995,0.65183,1.1608,0.52252,0.87702,0.000102346,0.000102346,0.000102346
294,989.809,0.86502,0.50425,0.83015,0.98382,0.98889,0.995,0.65377,1.16813,0.52521,0.87763,0.000100682,0.000100682,0.000100682
295,994.433,0.8617,0.50383,0.82559,0.98191,0.99158,0.995,0.65113,1.16855,0.52793,0.87743,9.90192e-05,9.90192e-05,9.90192e-05
296,997.738,0.84003,0.49735,0.82707,0.98016,0.99525,0.995,0.65247,1.16698,0.53025,0.87718,9.7356e-05,9.7356e-05,9.7356e-05
297,1000.31,0.8754,0.5107,0.82647,0.97985,0.99659,0.995,0.65096,1.16705,0.52672,0.87713,9.56928e-05,9.56928e-05,9.56928e-05
298,1003.03,0.89674,0.51775,0.84882,0.98007,0.99801,0.995,0.6525,1.18375,0.52636,0.87797,9.40296e-05,9.40296e-05,9.40296e-05
299,1005.58,0.82502,0.5122,0.82994,0.97971,0.9977,0.995,0.64923,1.1839,0.53001,0.87793,9.23664e-05,9.23664e-05,9.23664e-05
300,1009.56,0.86481,0.51604,0.82685,0.97923,0.99605,0.995,0.64692,1.16639,0.52679,0.87621,9.07032e-05,9.07032e-05,9.07032e-05
301,1013.87,0.82106,0.50121,0.83909,0.97883,0.99562,0.995,0.65213,1.1655,0.52784,0.87574,8.904e-05,8.904e-05,8.904e-05
302,1016.52,0.87017,0.50773,0.82778,0.97901,0.99551,0.995,0.65275,1.1697,0.52857,0.87604,8.73768e-05,8.73768e-05,8.73768e-05
303,1019.09,0.88009,0.52012,0.83068,0.98092,0.99596,0.995,0.64786,1.18858,0.53012,0.87884,8.57136e-05,8.57136e-05,8.57136e-05
304,1021.91,0.84631,0.49439,0.84043,0.98235,0.99596,0.995,0.65224,1.17566,0.53012,0.87676,8.40504e-05,8.40504e-05,8.40504e-05
305,1024.73,0.85695,0.50059,0.82361,0.98211,0.99498,0.995,0.65504,1.17134,0.53127,0.87644,8.23872e-05,8.23872e-05,8.23872e-05
306,1029.25,0.85106,0.49441,0.84806,0.98164,0.99505,0.995,0.65463,1.16508,0.52576,0.87431,8.0724e-05,8.0724e-05,8.0724e-05
307,1033.2,0.84943,0.50159,0.82586,0.98309,0.99611,0.995,0.65873,1.16769,0.51982,0.87357,7.90608e-05,7.90608e-05,7.90608e-05
308,1035.75,0.84495,0.50399,0.82958,0.98549,0.99476,0.995,0.65666,1.17041,0.51799,0.87468,7.73976e-05,7.73976e-05,7.73976e-05
309,1038.38,0.85085,0.49878,0.83021,0.98576,0.99516,0.995,0.65993,1.16515,0.5209,0.87395,7.57344e-05,7.57344e-05,7.57344e-05
310,1041.09,0.84128,0.50655,0.83185,0.98566,0.99623,0.995,0.66633,1.1515,0.51547,0.87347,7.40712e-05,7.40712e-05,7.40712e-05
311,1044.72,0.84344,0.50469,0.8199,0.98475,0.99344,0.995,0.6599,1.14728,0.51934,0.874,7.2408e-05,7.2408e-05,7.2408e-05
312,1049.44,0.82622,0.4818,0.82604,0.98505,0.9913,0.995,0.65764,1.16082,0.52055,0.87451,7.07448e-05,7.07448e-05,7.07448e-05
313,1052.17,0.87495,0.53311,0.8403,0.98477,0.99119,0.995,0.65547,1.16697,0.52113,0.87441,6.90816e-05,6.90816e-05,6.90816e-05
314,1054.69,0.81705,0.4935,0.83087,0.98388,0.99153,0.995,0.65468,1.16194,0.52322,0.87424,6.74184e-05,6.74184e-05,6.74184e-05
315,1057.24,0.81895,0.48945,0.82328,0.98209,0.99122,0.995,0.65231,1.14685,0.5224,0.87383,6.57552e-05,6.57552e-05,6.57552e-05
